transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,is_anomaly_amount,is_anomaly_score,is_anomaly,year,month,quarter,weekday,montant_eur_verifie,montant_eur_diff,montant_eur_flag,categorie_risque
txn001921,cli0011,2022-08-06 00:11:00,-2404.89,GBP,0.86,-2796.38,interets,pea,bordeaux-meriadeck,Debit,Complete,672.0,Nan,23329.55,0.0,0,0,0,2022,8,3,5,-2796.3837209302324,0.0037209302322480653,False,Medium
txn000573,cli0016,2022-10-30 07:09:00,378.29,EUR,1.0,378.29,retrait dab,compte epargne,bordeaux-meriadeck,Credit,Complete,716.0,Standard,43023.28,0.0,0,0,0,2022,10,4,6,378.29,0.0,False,Low
txn001498,cli0053,2023-01-09 21:06:00,-887.53,EUR,1.0,-887.53,remboursement credit,compte epargne,paris-centre,Debit,Complete,605.0,Standard,31036.12,0.0,0,0,0,2023,1,1,0,-887.53,0.0,False,Medium
txn001470,cli0041,2024-01-20 00:49:00,1038.4,MAD,10.85,95.71,prelevement,livret a,bordeaux-meriadeck,Credit,Complete,643.0,Standard,20306.24,0.0,0,0,0,2024,1,1,5,95.70506912442397,0.004930875576022231,False,Medium
txn001819,cli0092,2024-12-19 23:47:00,-2566.87,EUR,1.0,-2566.87,depot especes,credit auto,nantes-commerce,Debit,Complete,717.0,Standard,29070.99,0.0,0,0,0,2024,12,4,3,-2566.87,0.0,False,Low
txn000673,cli0088,2024-11-30 07:04:00,2338.46,GBP,0.86,2719.14,virement,livret a,bordeaux-meriadeck,Credit,Complete,413.0,Risque,28988.83,0.0,0,1,1,2024,11,4,5,2719.139534883721,0.00046511627897416474,False,High
txn000400,cli0141,2024-07-15 14:25:00,-20.09,EUR,1.0,-20.09,paiement cb,assurance vie,lille-grand-place,Debit,Complete,726.0,Premium,25928.71,0.0,0,0,0,2024,7,3,0,-20.09,0.0,False,Low
txn000552,cli0122,2023-01-15 14:43:00,-7670.43,USD,1.08,-7102.25,virement international,pea,nantes-commerce,Debit,Rejete,824.0,Premium,21262.18,0.0,1,0,1,2023,1,1,6,-7102.25,0.0,False,Low
txn001199,cli0039,2023-05-19 23:08:00,-2299.73,EUR,1.0,-2299.73,remboursement credit,compte courant,lille-grand-place,Debit,Complete,631.0,Standard,39369.42,0.0,0,0,0,2023,5,2,4,-2299.73,0.0,False,Medium
txn000321,cli0076,2024-02-04 00:35:00,-2630.56,EUR,1.0,-2630.56,depot especes,compte courant,lyon-part-dieu,Debit,Complete,326.0,Risque,29873.08,0.0,0,1,1,2024,2,1,6,-2630.56,0.0,False,High
txn000470,cli0107,2024-05-21 19:11:00,-1390.46,CHF,0.97,-1433.46,interets,credit auto,lille-grand-place,Debit,Complete,420.0,Risque,11364.47,0.0,0,1,1,2024,5,2,1,-1433.4639175257732,0.003917525773204034,False,High
txn001944,cli0003,2023-10-21 13:28:00,-650.63,EUR,1.0,-650.63,virement international,credit auto,bordeaux-meriadeck,Debit,Complete,587.0,Standard,17016.15,0.0,0,0,0,2023,10,4,5,-650.63,0.0,False,Medium
txn001277,cli0145,2024-01-21 22:27:00,-110.59,EUR,1.0,-110.59,virement,pea,lyon-part-dieu,Debit,Complete,674.0,Standard,5405.77,0.0,0,0,0,2024,1,1,6,-110.59,0.0,False,Medium
txn001414,cli0046,2023-05-25 16:12:00,1165.36,EUR,1.0,1165.36,interets,livret a,bordeaux-meriadeck,Credit,Complete,841.0,Premium,12187.14,0.0,0,0,0,2023,5,2,3,1165.36,0.0,False,Low
txn001636,cli0140,2024-05-29 14:12:00,-1785.44,EUR,1.0,-1785.44,remboursement credit,assurance vie,marseille-vieux-port,Debit,En attente,609.0,Standard,46554.35,0.0,0,0,0,2024,5,2,2,-1785.44,0.0,False,Medium
txn000080,cli0027,2022-11-25 08:28:00,-2720.65,EUR,1.0,-2720.65,prelevement,compte epargne,lyon-part-dieu,Debit,Complete,305.0,Risque,45534.2,0.0,0,1,1,2022,11,4,4,-2720.65,0.0,False,High
txn000534,cli0090,2022-06-29 06:46:00,446.15,MAD,10.85,41.12,paiement cb,compte epargne,nantes-commerce,Credit,Complete,682.0,Standard,14502.84,0.0,0,0,0,2022,6,2,2,41.11981566820276,0.00018433179723587045,False,Medium
txn001594,cli0143,2022-05-30 15:22:00,2156.94,USD,1.08,1997.17,remboursement credit,compte courant,lyon-part-dieu,Credit,Complete,782.0,Premium,3456.85,0.0,0,0,0,2022,5,2,0,1997.1666666666665,0.0033333333335576754,False,Low
txn000458,cli0120,2023-04-04 04:55:00,-2692.32,EUR,1.0,-2692.32,interets,pea,lyon-part-dieu,Debit,Complete,718.0,Standard,35010.77,0.0,0,0,0,2023,4,2,1,-2692.32,0.0,False,Low
txn000291,cli0089,2022-04-22 00:41:00,-2806.4,EUR,1.0,-2806.4,remboursement credit,credit auto,bordeaux-meriadeck,Debit,Complete,638.0,Standard,43483.84,0.0,0,0,0,2022,4,2,4,-2806.4,0.0,False,Medium
txn000371,cli0093,2023-01-12 00:08:00,2196.93,EUR,1.0,2196.93,interets,livret a,marseille-vieux-port,Credit,Complete,786.0,Nan,19912.57,0.0,0,0,0,2023,1,1,3,2196.93,0.0,False,Low
txn000266,cli0077,2023-05-08 01:51:00,431.51,EUR,1.0,431.51,retrait dab,compte epargne,paris-centre,Credit,Complete,-100.0,Risque,34069.71,0.0,0,1,1,2023,5,2,0,431.51,0.0,False,High
txn000165,cli0064,2022-11-12 12:45:00,-2362.48,EUR,1.0,-2362.48,prelevement,compte epargne,lille-grand-place,Debit,Complete,800.0,Premium,5416.89,0.0,0,0,0,2022,11,4,5,-2362.48,0.0,False,Low
txn001600,cli0038,2024-11-15 21:16:00,2628.69,MAD,10.85,242.28,interets,compte epargne,bordeaux-meriadeck,Credit,Rejete,516.0,Risque,26431.92,0.0,0,0,0,2024,11,4,4,242.27557603686637,0.004423963133632469,False,High
txn001538,cli0008,2022-05-05 14:05:00,-626.68,MAD,10.85,-57.76,prelevement,credit auto,nantes-commerce,Debit,Complete,744.0,Nan,2788.77,0.0,0,0,0,2022,5,2,3,-57.75852534562212,-0.0014746543778798582,False,Low
txn000474,cli0003,2024-08-18 18:46:00,-1027.97,EUR,1.0,-1027.97,interets,assurance vie,lyon-part-dieu,Debit,Complete,587.0,Standard,1862.78,0.0,0,0,0,2024,8,3,6,-1027.97,0.0,False,Medium
txn000876,cli0146,2023-12-04 11:30:00,2985.0,EUR,1.0,2985.0,virement,compte courant,toulouse-capitole,Credit,Complete,583.0,Standard,37110.67,0.0,0,0,0,2023,12,4,0,2985.0,0.0,False,Medium
txn000198,cli0078,2023-07-16 02:41:00,-1113.28,GBP,0.86,-1294.51,depot especes,credit immobilier,marseille-vieux-port,Debit,Complete,647.0,Standard,31317.65,0.0,0,0,0,2023,7,3,6,-1294.5116279069766,0.0016279069766369503,False,Medium
txn000186,cli0092,2023-02-04 12:35:00,-1541.04,EUR,1.0,-1541.04,virement,credit auto,nantes-commerce,Debit,Complete,717.0,Standard,42010.6,0.0,0,0,0,2023,2,1,5,-1541.04,0.0,False,Low
txn001375,cli0049,2023-01-13 20:37:00,77.59,USD,1.08,71.84,paiement cb,credit immobilier,lyon-part-dieu,Credit,Complete,593.0,Standard,11619.7,0.0,0,0,0,2023,1,1,4,71.8425925925926,-0.0025925925925918136,False,Medium
txn000422,cli0031,2022-10-26 23:01:00,2308.03,EUR,1.0,2308.03,depot especes,compte epargne,bordeaux-meriadeck,Credit,Rejete,559.0,Risque,15237.07,0.0,0,0,0,2022,10,4,2,2308.03,0.0,False,High
txn000257,cli0026,2024-06-26 10:17:00,369.82,EUR,1.0,369.82,retrait dab,livret a,lille-grand-place,Credit,Complete,699.0,Standard,10648.39,0.0,0,0,0,2024,6,2,2,369.82,0.0,False,Medium
txn000136,cli0131,2024-07-17 04:32:00,1275.5,GBP,0.86,1483.14,interets,credit auto,marseille-vieux-port,Credit,Complete,838.0,Premium,15477.66,0.0,0,0,0,2024,7,3,2,1483.139534883721,0.0004651162792015384,False,Low
txn001784,cli0083,2023-01-03 08:15:00,2664.57,EUR,1.0,2664.57,virement,compte courant,lyon-part-dieu,Credit,En attente,643.0,Standard,27702.22,0.0,0,0,0,2023,1,1,1,2664.57,0.0,False,Medium
txn001913,cli0130,2022-04-30 06:10:00,234.32,EUR,1.0,234.32,remboursement credit,livret a,lyon-part-dieu,Credit,Complete,586.0,Standard,27582.86,0.0,0,0,0,2022,4,2,5,234.32,0.0,False,Medium
txn001525,cli0046,2022-02-16 17:43:00,-1214.61,EUR,1.0,-1214.61,prelevement,pea,bordeaux-meriadeck,Debit,Complete,841.0,Premium,28863.83,0.0,0,0,0,2022,2,1,2,-1214.61,0.0,False,Low
txn001888,cli0037,2022-02-07 06:40:00,144.69,EUR,1.0,144.69,paiement cb,compte courant,lille-grand-place,Credit,Complete,622.0,Standard,10252.32,0.0,0,0,0,2022,2,1,0,144.69,0.0,False,Medium
txn000867,cli0107,2024-04-29 01:00:00,32.6,EUR,1.0,32.6,retrait dab,pea,lille-grand-place,Credit,Complete,420.0,Risque,47962.11,0.0,0,1,1,2024,4,2,0,32.6,0.0,False,High
txn001514,cli0026,2024-03-24 23:50:00,-2192.02,USD,1.08,-2029.65,depot especes,credit consommation,lille-grand-place,Debit,Complete,699.0,Standard,44180.24,0.0,0,0,0,2024,3,1,6,-2029.648148148148,-0.0018518518520522775,False,Medium
txn001847,cli0119,2023-02-24 10:34:00,7003.1,EUR,1.0,7003.1,virement international,assurance vie,bordeaux-meriadeck,Credit,Complete,793.0,Premium,13353.49,0.0,1,0,1,2023,2,1,4,7003.1,0.0,False,Low
txn001038,cli0135,2022-10-13 04:42:00,179.91,MAD,10.85,16.58,retrait dab,livret a,nantes-commerce,Credit,Complete,593.0,Standard,38314.57,0.0,0,0,0,2022,10,4,3,16.5815668202765,-0.0015668202765013461,False,Medium
txn000418,cli0078,2024-10-23 08:51:03,-49.76,MAD,10.85,-4.59,retrait dab,compte epargne,marseille-vieux-port,Debit,En attente,647.0,Standard,40761.45,0.0,0,0,0,2024,10,4,2,-4.586175115207373,-0.0038248847926265483,False,Medium
txn000050,cli0134,2022-03-05 01:30:00,-426.7,EUR,1.0,-426.7,paiement cb,livret a,nice-massena,Debit,Complete,600.0,Standard,45494.07,0.0,0,0,0,2022,3,1,5,-426.7,0.0,False,Medium
txn001318,cli0038,2022-10-14 20:50:00,-940.82,GBP,0.86,-1093.98,interets,compte courant,bordeaux-meriadeck,Debit,En attente,516.0,Nan,45192.82,0.0,0,0,0,2022,10,4,4,-1093.9767441860465,-0.0032558139535012742,False,High
txn000527,cli0045,2022-08-28 01:20:00,-1744.85,EUR,1.0,-1744.85,depot especes,pea,bordeaux-meriadeck,Debit,Complete,704.0,Standard,28168.11,0.0,0,0,0,2022,8,3,6,-1744.85,0.0,False,Low
txn000453,cli0054,2023-08-10 08:34:00,-2689.37,EUR,1.0,-2689.37,virement international,livret a,bordeaux-meriadeck,Debit,Complete,347.0,Risque,7959.05,0.0,0,1,1,2023,8,3,3,-2689.37,0.0,False,High
txn001746,cli0013,2022-07-03 20:42:00,-2918.22,CHF,0.97,-3008.47,depot especes,assurance vie,toulouse-capitole,Debit,Complete,351.0,Risque,13248.45,0.0,0,1,1,2022,7,3,6,-3008.4742268041236,0.004226804123845795,False,High
txn000683,cli0085,2023-01-13 00:23:00,-79.18,EUR,1.0,-79.18,remboursement credit,livret a,toulouse-capitole,Debit,Complete,390.0,Risque,22076.37,0.0,0,1,1,2023,1,1,4,-79.18,0.0,False,High
txn000463,cli0125,2024-08-06 10:35:00,-338.08,EUR,1.0,-338.08,prelevement,assurance vie,lille-grand-place,Debit,Rejete,810.0,Premium,3573.42,0.0,0,0,0,2024,8,3,1,-338.08,0.0,False,Low
txn001229,cli0017,2024-05-04 07:13:00,2836.5,EUR,1.0,2836.5,virement,pea,bordeaux-meriadeck,Credit,Complete,643.0,Standard,45101.81,0.0,0,0,0,2024,5,2,5,2836.5,0.0,False,Medium
txn000936,cli0035,2024-10-02 14:43:00,-157.32,EUR,1.0,-157.32,retrait dab,credit immobilier,lyon-part-dieu,Debit,Complete,600.0,Standard,26473.62,0.0,0,0,0,2024,10,4,2,-157.32,0.0,False,Medium
txn001346,cli0086,2022-10-15 07:32:00,1831.57,EUR,1.0,1831.57,depot especes,credit consommation,toulouse-capitole,Credit,Complete,805.0,Premium,20951.72,0.0,0,0,0,2022,10,4,5,1831.57,0.0,False,Low
txn000648,cli0105,2024-03-20 10:34:00,185.17,EUR,1.0,185.17,remboursement credit,credit auto,nice-massena,Credit,Complete,634.0,Standard,32331.23,0.0,0,0,0,2024,3,1,2,185.17,0.0,False,Medium
txn001501,cli0056,2022-08-05 23:08:00,-611.75,USD,1.08,-566.44,depot especes,credit consommation,toulouse-capitole,Debit,Complete,384.0,Risque,43945.33,0.0,0,1,1,2022,8,3,4,-566.4351851851851,-0.004814814814949386,False,High
txn001058,cli0082,2022-02-07 22:20:00,702.12,EUR,1.0,702.12,prelevement,credit auto,paris-centre,Credit,Complete,813.0,Premium,31775.16,0.0,0,0,0,2022,2,1,0,702.12,0.0,False,Low
txn000860,cli0004,2022-02-03 09:57:00,2594.33,GBP,0.86,3016.66,virement international,livret a,bordeaux-meriadeck,Credit,Complete,586.0,Standard,32480.69,0.0,0,0,0,2022,2,1,3,3016.662790697674,-0.002790697674299736,False,Medium
txn000248,cli0048,2024-01-27 05:28:00,-548.01,CHF,0.97,-564.96,virement international,assurance vie,toulouse-capitole,Debit,Complete,670.0,Standard,13501.24,0.0,0,0,0,2024,1,1,5,-564.9587628865979,-0.0012371134021122998,False,Medium
txn000991,cli0069,2024-04-17 01:35:00,-390.46,CHF,0.97,-402.54,retrait dab,pea,marseille-vieux-port,Debit,Complete,647.0,Standard,40470.62,0.0,0,0,0,2024,4,2,2,-402.5360824742268,-0.003917525773204034,False,Medium
txn001180,cli0067,2023-09-27 06:56:00,1977.34,USD,1.08,1830.87,remboursement credit,compte epargne,paris-centre,Credit,Complete,337.0,Risque,20852.78,0.0,0,1,1,2023,9,3,2,1830.8703703703702,-0.00037037037031950604,False,High
txn001933,cli0145,2023-12-01 11:16:00,506.56,EUR,1.0,506.56,interets,compte courant,lyon-part-dieu,Credit,Complete,674.0,Standard,40623.7,0.0,0,0,0,2023,12,4,4,506.56,0.0,False,Medium
txn001764,cli0029,2023-10-19 21:51:03,818.99,EUR,1.0,818.99,remboursement credit,compte epargne,paris-centre,Credit,Complete,696.0,Standard,9698.65,0.0,0,0,0,2023,10,4,3,818.99,0.0,False,Medium
txn001829,cli0074,2024-03-09 08:47:00,2816.75,USD,1.08,2608.1,depot especes,assurance vie,nantes-commerce,Credit,Complete,633.0,Standard,46964.24,0.0,0,0,0,2024,3,1,5,2608.1018518518517,-0.0018518518518249039,False,Medium
txn000217,cli0078,2024-10-07 06:46:00,452.21,EUR,1.0,452.21,retrait dab,credit consommation,marseille-vieux-port,Credit,Complete,647.0,Standard,46626.64,0.0,0,0,0,2024,10,4,0,452.21,0.0,False,Medium
txn001534,cli0128,2023-09-24 19:04:00,1144.12,EUR,1.0,1144.12,interets,pea,marseille-vieux-port,Credit,Complete,683.0,Standard,21315.99,0.0,0,0,0,2023,9,3,6,1144.12,0.0,False,Medium
txn000439,cli0098,2022-05-13 09:30:00,446.91,USD,1.08,413.81,prelevement,assurance vie,bordeaux-meriadeck,Credit,Complete,580.0,Standard,20746.52,0.0,0,0,0,2022,5,2,4,413.80555555555554,0.00444444444445935,False,Medium
txn001269,cli0123,2022-03-06 15:20:00,-1086.92,USD,1.08,-1006.41,virement,credit auto,bordeaux-meriadeck,Debit,Complete,595.0,Standard,19249.39,0.0,0,0,0,2022,3,1,6,-1006.4074074074074,-0.0025925925925776028,False,Medium
txn000861,cli0117,2023-12-23 17:27:00,1593.35,EUR,1.0,1593.35,remboursement credit,livret a,lille-grand-place,Credit,En attente,643.0,Standard,22995.3,0.0,0,0,0,2023,12,4,5,1593.35,0.0,False,Medium
txn000951,cli0069,2024-10-28 03:03:00,-2903.76,USD,1.08,-2688.67,virement international,credit auto,marseille-vieux-port,Debit,Complete,643.0,Standard,10257.39,0.0,0,0,0,2024,10,4,0,-2688.6666666666665,-0.0033333333335576754,False,Medium
txn000327,cli0092,2022-08-11 05:41:00,311.18,EUR,1.0,311.18,paiement cb,credit immobilier,nantes-commerce,Credit,En attente,717.0,Standard,9901.95,0.0,0,0,0,2022,8,3,3,311.18,0.0,False,Low
txn000227,cli0085,2024-08-02 01:10:00,-2776.19,EUR,1.0,-2776.19,prelevement,compte epargne,toulouse-capitole,Debit,Complete,390.0,Risque,19198.2,0.0,0,1,1,2024,8,3,4,-2776.19,0.0,False,High
txn001714,cli0079,2023-10-26 04:00:00,-2671.01,USD,1.08,-2473.16,prelevement,compte epargne,paris-centre,Debit,Complete,689.0,Standard,33088.81,0.0,0,0,0,2023,10,4,3,-2473.1574074074074,-0.002592592592463916,False,Medium
txn000554,cli0011,2022-08-25 12:18:00,1397.99,EUR,1.0,1397.99,prelevement,credit auto,bordeaux-meriadeck,Credit,Complete,672.0,Standard,20423.38,0.0,0,0,0,2022,8,3,3,1397.99,0.0,False,Medium
txn000062,cli0075,2024-10-15 23:27:00,-1570.42,EUR,1.0,-1570.42,virement international,credit consommation,nice-massena,Debit,Complete,647.0,Standard,41684.37,0.0,0,0,0,2024,10,4,1,-1570.42,0.0,False,Medium
txn001586,cli0144,2022-06-12 05:36:00,1806.8,EUR,1.0,1806.8,depot especes,credit auto,paris-centre,Credit,En attente,361.0,Risque,44873.54,0.0,0,1,1,2022,6,2,6,1806.8,0.0,False,High
txn001520,cli0022,2024-10-20 02:38:00,-484.36,USD,1.08,-448.48,retrait dab,compte courant,toulouse-capitole,Debit,Complete,787.0,Premium,36614.6,0.0,0,0,0,2024,10,4,6,-448.48148148148147,0.0014814814814485544,False,Low
txn000156,cli0137,2024-12-20 23:17:00,-1630.43,EUR,1.0,-1630.43,remboursement credit,compte epargne,marseille-vieux-port,Debit,Complete,725.0,Premium,45497.69,0.0,0,0,0,2024,12,4,4,-1630.43,0.0,False,Low
txn001745,cli0102,2023-10-05 22:45:00,2696.7,EUR,1.0,2696.7,virement,assurance vie,bordeaux-meriadeck,Credit,Complete,677.0,Standard,29170.08,0.0,0,0,0,2023,10,4,3,2696.7,0.0,False,Medium
txn001353,cli0079,2023-03-14 17:42:00,1679.46,EUR,1.0,1679.46,virement,credit consommation,paris-centre,Credit,En attente,689.0,Standard,19512.42,0.0,0,0,0,2023,3,1,1,1679.46,0.0,False,Medium
txn001409,cli0063,2023-12-01 02:23:00,-2185.5,EUR,1.0,-2185.5,remboursement credit,credit immobilier,paris-centre,Debit,Complete,426.0,Risque,28193.78,0.0,0,1,1,2023,12,4,4,-2185.5,0.0,False,High
txn001694,cli0032,2023-12-31 05:09:00,-2799.17,CHF,0.97,-2885.74,interets,credit auto,paris-centre,Debit,Complete,621.0,Standard,46633.35,0.0,0,0,0,2023,12,4,6,-2885.7422680412374,0.002268041237584839,False,Medium
txn001999,cli0087,2023-11-22 20:56:00,170.22,EUR,1.0,170.22,retrait dab,assurance vie,toulouse-capitole,Credit,Complete,607.0,Standard,19601.66,0.0,0,0,0,2023,11,4,2,170.22,0.0,False,Medium
txn001691,cli0062,2022-09-01 08:11:00,3201.49,USD,1.08,2964.34,virement international,assurance vie,toulouse-capitole,Credit,Complete,640.0,Standard,33418.12,0.0,0,0,0,2022,9,3,3,2964.342592592592,-0.0025925925920091686,False,Medium
txn000349,cli0095,2024-02-27 12:39:00,-1985.72,EUR,1.0,-1985.72,prelevement,compte courant,nantes-commerce,Debit,En attente,643.0,Standard,41029.41,0.0,0,0,0,2024,2,1,1,-1985.72,0.0,False,Medium
txn001862,cli0137,2023-09-18 12:33:00,1323.28,EUR,1.0,1323.28,virement,credit consommation,marseille-vieux-port,Credit,Complete,725.0,Premium,698.76,0.0,0,0,0,2023,9,3,0,1323.28,0.0,False,Low
txn000167,cli0142,2023-10-27 12:00:00,-910.95,EUR,1.0,-910.95,prelevement,livret a,toulouse-capitole,Debit,Complete,676.0,Standard,28020.87,0.0,0,0,0,2023,10,4,4,-910.95,0.0,False,Medium
txn001576,cli0143,2023-10-06 07:26:00,2928.8,EUR,1.0,2928.8,remboursement credit,livret a,lyon-part-dieu,Credit,Complete,782.0,Premium,13069.28,0.0,0,0,0,2023,10,4,4,2928.8,0.0,False,Low
txn001943,cli0007,2024-05-06 23:05:00,-2873.13,EUR,1.0,-2873.13,depot especes,credit auto,nantes-commerce,Debit,Complete,635.0,Standard,12942.88,0.0,0,0,0,2024,5,2,0,-2873.13,0.0,False,Medium
txn000205,cli0062,2023-05-09 15:40:00,-1802.09,EUR,1.0,-1802.09,interets,compte courant,toulouse-capitole,Debit,Rejete,640.0,Standard,46702.83,0.0,0,0,0,2023,5,2,1,-1802.09,0.0,False,Medium
txn000907,cli0043,2022-07-24 09:51:00,-2221.75,USD,1.08,-2057.18,depot especes,pea,bordeaux-meriadeck,Debit,Rejete,735.0,Premium,12941.24,0.0,0,0,0,2022,7,3,6,-2057.1759259259256,-0.0040740740741966874,False,Low
txn000914,cli0014,2024-05-31 11:42:00,-2510.62,EUR,1.0,-2510.62,interets,credit immobilier,marseille-vieux-port,Debit,Complete,673.0,Standard,14234.95,0.0,0,0,0,2024,5,2,4,-2510.62,0.0,False,Medium
txn001861,cli0021,2022-10-23 05:18:00,91.27,GBP,0.86,106.13,interets,credit consommation,marseille-vieux-port,Credit,Complete,697.0,Standard,5073.97,0.0,0,0,0,2022,10,4,6,106.12790697674419,0.002093023255810067,False,Medium
txn000187,cli0126,2022-03-05 07:18:00,-146.45,EUR,1.0,-146.45,depot especes,assurance vie,bordeaux-meriadeck,Debit,Complete,643.0,Risque,22920.34,0.0,0,0,0,2022,3,1,5,-146.45,0.0,False,Medium
txn000778,cli0032,2023-09-20 18:52:00,-2430.05,EUR,1.0,-2430.05,depot especes,pea,paris-centre,Debit,Complete,621.0,Standard,43283.38,0.0,0,0,0,2023,9,3,2,-2430.05,0.0,False,Medium
txn001996,cli0020,2023-07-05 11:27:00,2353.67,EUR,1.0,2353.67,interets,compte epargne,bordeaux-meriadeck,Credit,Complete,660.0,Standard,22486.9,0.0,0,0,0,2023,7,3,2,2353.67,0.0,False,Medium
txn001733,cli0075,2023-06-12 02:50:00,450.41,EUR,1.0,450.41,retrait dab,compte epargne,nice-massena,Credit,Complete,647.0,Standard,30213.68,0.0,0,0,0,2023,6,2,0,450.41,0.0,False,Medium
txn001034,cli0083,2022-01-17 05:26:00,-1452.71,EUR,1.0,-1452.71,prelevement,livret a,lyon-part-dieu,Debit,Complete,643.0,Standard,17964.43,0.0,0,0,0,2022,1,1,0,-1452.71,0.0,False,Medium
txn000011,cli0114,2024-05-28 09:36:00,318.09,GBP,0.86,369.87,paiement cb,livret a,nantes-commerce,Credit,En attente,838.0,Premium,10468.62,0.0,0,0,0,2024,5,2,1,369.8720930232558,-0.0020930232557816453,False,Low
txn001305,cli0121,2023-05-15 20:44:00,240.85,USD,1.08,223.01,virement,compte courant,marseille-vieux-port,Credit,Complete,818.0,Premium,17324.69,0.0,0,0,0,2023,5,2,0,223.00925925925924,0.0007407407407526989,False,Low
txn001234,cli0125,2023-02-14 20:12:00,7670.26,EUR,1.0,7670.26,virement international,livret a,lille-grand-place,Credit,Complete,810.0,Premium,3122.09,0.0,1,0,1,2023,2,1,1,7670.26,0.0,False,Low
txn000556,cli0134,2024-03-19 12:44:00,-1792.14,EUR,1.0,-1792.14,prelevement,credit immobilier,nice-massena,Debit,Complete,643.0,Standard,48762.85,0.0,0,0,0,2024,3,1,1,-1792.14,0.0,False,Medium
txn000290,cli0135,2023-11-24 16:33:00,350.36,MAD,10.85,32.29,retrait dab,compte epargne,nantes-commerce,Credit,Complete,593.0,Standard,12503.99,0.0,0,0,0,2023,11,4,4,32.29124423963134,-0.0012442396313403492,False,Medium
txn000428,cli0138,2024-07-13 14:52:00,2639.41,EUR,1.0,2639.41,virement,credit consommation,bordeaux-meriadeck,Credit,Complete,749.0,Premium,19841.0,0.0,0,0,0,2024,7,3,5,2639.41,0.0,False,Low
txn001374,cli0106,2022-09-13 22:26:00,142.4,EUR,1.0,142.4,paiement cb,compte courant,nantes-commerce,Credit,Rejete,652.0,Standard,20336.69,0.0,0,0,0,2022,9,3,1,142.4,0.0,False,Medium
txn000122,cli0071,2024-02-17 12:52:00,185.66,EUR,1.0,185.66,paiement cb,credit immobilier,paris-centre,Credit,Complete,797.0,Premium,14452.75,0.0,0,0,0,2024,2,1,5,185.66,0.0,False,Low
txn000657,cli0129,2022-10-19 11:34:00,492.95,USD,1.08,456.44,retrait dab,compte epargne,paris-centre,Credit,Rejete,573.0,Risque,27802.1,0.0,0,0,0,2022,10,4,2,456.43518518518516,0.0048148148148356995,False,High
txn000152,cli0038,2024-05-05 09:09:00,-628.77,EUR,1.0,-628.77,virement,credit consommation,bordeaux-meriadeck,Debit,Complete,516.0,Risque,32764.94,0.0,0,0,0,2024,5,2,6,-628.77,0.0,False,High
txn001137,cli0071,2022-08-29 16:19:00,4289.08,EUR,1.0,4289.08,virement international,credit auto,paris-centre,Credit,Complete,797.0,Premium,21969.77,0.0,0,0,0,2022,8,3,0,4289.08,0.0,False,Low
txn001511,cli0147,2023-06-04 18:51:00,-7634.0,EUR,1.0,-7634.0,virement international,livret a,nice-massena,Debit,Complete,812.0,Premium,22396.65,0.0,1,0,1,2023,6,2,6,-7634.0,0.0,False,Low
txn000131,cli0083,2024-02-25 07:28:00,381.8,EUR,1.0,381.8,retrait dab,assurance vie,lyon-part-dieu,Credit,Complete,643.0,Standard,28686.58,0.0,0,0,0,2024,2,1,6,381.8,0.0,False,Medium
txn000134,cli0121,2022-06-17 16:28:00,-273.52,USD,1.08,-253.26,retrait dab,livret a,marseille-vieux-port,Debit,Complete,818.0,Premium,27427.7,0.0,0,0,0,2022,6,2,4,-253.25925925925924,-0.0007407407407526989,False,Low
